"Utrecht-Constant Erzeijstraat UFP data (RIVM-LML)"
"Time Zone is Central European (Winter) Time, or UTC +1. In winter, this is equal to the local time."
"The UFP data were filtered based on instrument error codes and hourly averaged pulse height (> 600 mV for EPC1, > 2000 mV for EPC3), with some manual adjustments around maintenance times."
"The data in the last column are adjusted towards a common scale (the EPC3783 operated by GGD-Amsterdam at Ookmeer), based on regression coefficients obtained during a comparison effort at Ookmeer station in the summer of 2022."
""
""
""
Start time of 1hr averaging interval [UTC +1],Site number,Site name,Latitude,Longitude,Instrument,Checked UFP concentrations [#/cm3],Checked UFP concentrations adjusted with Ookmeer regressions [#/cm3]
2022-11-13 01:00,639,Utrecht-Constant Erzeijstraat,52.067748,5.120507,EPC3783 RIVM-1,20196.3,19442.265865319103
2022-11-13 02:00,639,Utrecht-Constant Erzeijstraat,52.067748,5.120507,EPC3783 RIVM-1,24753.51,23876.398703330018
2022-11-13 03:00,639,Utrecht-Constant Erzeijstraat,52.067748,5.120507,EPC3783 RIVM-1,14857.78,14247.92396789107
2022-11-13 04:00,639,Utrecht-Constant Erzeijstraat,52.067748,5.120507,EPC3783 RIVM-1,38539.97,37290.525988648
2022-11-13 05:00,639,Utrecht-Constant Erzeijstraat,52.067748,5.120507,EPC3783 RIVM-1,9739.67,9268.039428984142
2022-11-13 06:00,639,Utrecht-Constant Erzeijstraat,52.067748,5.120507,EPC3783 RIVM-1,10773.25,10273.705399766994
2022-11-13 07:00,639,Utrecht-Constant Erzeijstraat,52.067748,5.120507,EPC3783 RIVM-1,14189.64,13597.82851159465
2022-11-13 08:00,639,Utrecht-Constant Erzeijstraat,52.067748,5.120507,EPC3783 RIVM-1,16227.5,15580.65176206345
2022-11-13 09:00,639,Utrecht-Constant Erzeijstraat,52.067748,5.120507,EPC3783 RIVM-1,24891.94,24011.09010635201
2022-11-13 10:00,639,Utrecht-Constant Erzeijstraat,52.067748,5.120507,EPC3783 RIVM-1,20103.53,19352.001316750513
2022-11-13 11:00,639,Utrecht-Constant Erzeijstraat,52.067748,5.120507,EPC3783 RIVM-1,11549.56,11029.049494833109
2022-11-13 12:00,639,Utrecht-Constant Erzeijstraat,52.067748,5.120507,EPC3783 RIVM-1,12674.83,12123.929181884736
2022-11-13 13:00,639,Utrecht-Constant Erzeijstraat,52.067748,5.120507,EPC3783 RIVM-1,14245.42,13652.102053894489
2022-11-13 14:00,639,Utrecht-Constant Erzeijstraat,52.067748,5.120507,EPC3783 RIVM-1,17129.06,16457.8632141223
2022-11-13 15:00,639,Utrecht-Constant Erzeijstraat,52.067748,5.120507,EPC3783 RIVM-1,12004.86,11472.053148635847
2022-11-13 16:00,639,Utrecht-Constant Erzeijstraat,52.067748,5.120507,EPC3783 RIVM-1,24578.89,23706.494688335435
2022-11-13 17:00,639,Utrecht-Constant Erzeijstraat,52.067748,5.120507,EPC3783 RIVM-1,43001.94,41631.990985700926
2022-11-13 18:00,639,Utrecht-Constant Erzeijstraat,52.067748,5.120507,EPC3783 RIVM-1,32178.89,31101.240501866727
2022-11-13 19:00,639,Utrecht-Constant Erzeijstraat,52.067748,5.120507,EPC3783 RIVM-1,24275,23410.811885009905
