date,File Index,Sample #,Datetime Raw,Datetime Corr,11.5,15.4,20.5,27.4,36.5,48.7,64.9,86.6,115.5,154.0,205.4,273.8,365.2,Total Conc,Median (nm),Mean (nm),Geo Mean (nm),Mode (nm),GSD,Particle Density (g/cc),Firmware Version,timecorr,keep,Total Conc filtered,Median filtered,Mean filtered,Geo Mean filtered,GSD filtered,Mode filtered
2023-07-14 10:00:00,2,2714.5,2023-07-14T09:29:47Z,2023-07-14T09:29:57Z,1665.1574366666666,2211.850213333333,1255.92042,1613.144245,1653.9255816666666,1255.7958366666667,816.5087416666667,606.4986666666666,456.98017833333336,264.55137666666667,58.38545333333334,1.8060866666666666,2.8225016666666667,11863.346751666666,31.47466,41.35785833333333,32.37962,26.481865000000003,1.9734416666666668,1.2,1.4,-10.619563481093493,1,11863.346751666666,31.47466,41.35785833333333,32.37962,1.9734416666666668,26.481865000000003
2023-07-14 11:00:00,2,2774.5,2023-07-14T10:29:47Z,2023-07-14T10:29:57Z,1498.5740966666667,2031.4884533333334,1288.602875,1758.4117466666667,1861.1623483333333,1470.46026,958.8001216666667,664.1612233333333,460.07829,233.45278833333333,36.46306833333333,6.672106666666666,7.887813333333334,12276.21519,32.171326666666666,41.460476666666665,32.832119999999996,26.196371666666668,1.945775,1.2,1.4,-10.832257584521471,1,12276.21519,32.171326666666666,41.460476666666665,32.832119999999996,1.945775,26.196371666666668
2023-07-14 12:00:00,2,2834.5,2023-07-14T11:29:47Z,2023-07-14T11:29:58Z,1154.3656133333334,1358.65456,847.5410133333334,1512.0286016666666,1810.24652,1527.5629666666666,988.2155933333333,582.0850016666667,302.91014666666666,92.10370666666667,1.8497066666666666,0.86641,2.3952033333333334,10180.825035,34.35263,40.061975,32.89988833333334,32.37556,1.8777683333333333,1.2,1.4,-11.04495168794945,1,10180.825035,34.35263,40.061975,32.89988833333334,1.8777683333333333,32.37556
2023-07-14 13:00:00,2,2894.5,2023-07-14T12:29:47Z,2023-07-14T12:29:58Z,697.7644666666666,1991.8063083333334,1984.7057966666666,2118.53768,2044.49557,1751.53385,1343.7110366666666,921.0083666666667,484.416575,105.86709833333333,4.463556666666666,0,0.1626216666666667,13448.472921666667,32.32265,40.16696833333334,33.02787166666667,24.38202666666667,1.8534233333333334,1.2,1.4,-11.257645791377428,1,13448.472921666667,32.32265,40.16696833333334,33.02787166666667,1.8534233333333334,24.38202666666667
2023-07-14 14:00:00,2,2954.5,2023-07-14T13:29:47Z,2023-07-14T13:29:58Z,528.0866366666667,1333.6138433333333,1618.6035166666666,2437.964988333333,2859.00266,2679.1047066666665,2053.297035,1303.2833783333333,585.8449183333333,69.58662666666667,0,3.3156499999999998,3.9316683333333335,15475.63564,40.497625,45.78967166666666,39.37857666666667,39.433258333333335,1.7439733333333334,1.2,1.4,-11.470339894805406,1,15475.63564,40.497625,45.78967166666666,39.37857666666667,1.7439733333333334,39.433258333333335
2023-07-14 15:00:00,2,3014.5,2023-07-14T14:29:47Z,2023-07-14T14:29:58Z,756.2806483333334,943.0634066666667,1319.1576216666667,3118.42172,3761.4288,3045.7926383333333,1708.7147733333334,699.335465,172.76781666666668,48.387418333333336,5.776286666666667,2.028618333333333,12.424673333333333,15593.579881666667,37.20531,40.96239,36.47031666666667,35.340140000000005,1.6178966666666668,1.2,1.4,-11.683033998233384,1,15593.579881666667,37.20531,40.96239,36.47031666666667,1.6178966666666668,35.340140000000005
2023-07-14 16:00:00,2,3074.5,2023-07-14T15:29:47Z,2023-07-14T15:29:58Z,239.06805833333334,171.24807166666668,460.1991516666667,1828.0033116666666,2774.6081766666666,2765.2991016666665,1954.465125,950.0890766666666,183.96807666666666,0,0,0.6636483333333333,18.14346,11345.755263333333,43.77178333333333,47.49291,42.80447,43.21607,1.5820566666666667,1.2,1.4,-11.895728101661362,1,11345.755263333333,43.77178333333333,47.49291,42.80447,1.5820566666666667,43.21607
2023-07-14 17:00:00,2,3134.5,2023-07-14T16:29:47Z,2023-07-14T16:29:59Z,265.068505,106.02356333333333,265.02607,1665.3862583333332,2814.902235,3019.219453333333,2292.236318333333,1205.3323816666666,268.404975,0,0,0,11.843455,11913.443213333334,46.53854666666667,49.85473833333333,45.16677,48.6968,1.572885,1.2,1.4,-12.10845470002181,1,11913.443213333334,46.53854666666667,49.85473833333333,45.16677,1.572885,48.6968
2023-07-14 18:00:00,2,3194.5,2023-07-14T17:29:48Z,2023-07-14T17:30:00Z,340.19540333333333,134.78971166666668,159.311435,1601.5058433333334,2963.43327,3395.8894283333334,2769.245066666667,1601.7117166666667,462.42480166666667,0,0,0,1.5110916666666667,13430.017775,48.93950666666667,52.06364,47.175126666666664,48.6968,1.5854516666666667,1.2,1.4,-12.321175390212716,1,13430.017775,48.93950666666667,52.06364,47.175126666666664,1.5854516666666667,48.6968
2023-07-14 19:00:00,2,3254.5,2023-07-14T18:29:48Z,2023-07-14T18:30:00Z,309.80411166666664,164.89681833333333,114.06407666666667,1247.5404616666667,2485.8532133333333,3047.2368133333334,2684.6777133333335,1719.4297583333334,638.6208733333333,0.23133166666666666,0,0,0,12412.355168333333,51.398558333333334,54.70591666666667,49.30742,48.6968,1.6107,1.2,1.4,-12.533869493640694,1,12412.355168333333,51.398558333333334,54.70591666666667,49.30742,1.6107,48.6968
